id_cliente,nome,email,idade,cidade,data_cadastro,telefone
499,hugo acrvalho,hugo.acrvalho@empresa.com.br,60,,2021-06-16 00:00:00,(59)91633-8986
1197,joão santana,joão.santana@ ,41,curitiba,2020-07-07 00:00:00,(66)96234-2909
963,  Samuel Martins ,samuel.martinsempresa.com.br,18,SJC,2021-08-24 00:00:00,(88)99271-2059
1138,Eduardo Araujo,eduardo.araujo@empresa.com.br,81,SP,2022-01-05 00:00:00,
12,IGOR DA SOUZA,igor.da.souza@user#mail.com,94,fortaleza,2022-11-23 00:00:00,(42)92684-6794
397,M. Pinto,,999,BH,2020-08-18 00:00:00,(31)97125-6431
920,Paulo de Costa,paulo.de.costa964@None,19,Porto Alegre,2021-08-01 00:00:00,(36)92542-3755
556,Marcos Costa,marcos.costa984@yahoo.com.br,83,nitero i ,2023-03-25 00:00:00,XXXXX
43,A. OLIVEIRA,a.oliveira@outlook.com,22,Brasilia,2023-07-08 00:00:00,(55)98043-2816
168,PEDRO ALMEIDA FILHO,pedro.almeida.filho@gmail.com,76,goiania  ,2021-08-17 00:00:00,0000
417,livia silva,livia.silva@yahoo.com.br,30,aSo Jose dos Campos,2023-01-15 00:00:00,(36)99436-8454
577,Carlos Silva,carlos.silva@empresa.com.br,47,Manaus,2021-12-04 00:00:00,(84)92689-6573
268,MARIANA DOS MENDES,mariana.dos.mendes@gmail.com,57,SAOPAULO,2021-10-02 00:00:00,(26)91849-4318
990,DIEGO TEIXEIAR,diego.teixeiar@yahoo.com.br,66,rio de janeiro,2020-08-07 00:00:00,(13)96311-2287
427,Fernanda Ferreira ,fernanda.ferreira@gmail.com,59,rio de janeiro,2024-01-14 00:00:00,XXXXX
691,  ana martins,ana.martins@hotmail.com,59,Manaus,2021-05-15 00:00:00,(24)95060-8111
545,Camila Carvalho,camila.carvalho@hotmail.com,32,rio de janeiro  ,2022-06-16 00:00:00,(49)98074-3521
1168,Gustavo Nunes,gustavo.nunes@outlook.com,47,Campinas,2022-08-07 00:00:00,(34)95816-4053
675, BEATRIZ OLIVEIRA,beatriz.oliveira@mail(at)domain.com,29,São Paulo,2021-12-15 00:00:00,(80)91459-1535
690, Paulo dos Silva,,38,rj,2022-07-23 00:00:00,(64)93800-2023
1098,igor gomes,igor.gomes@hotmail.com,27,brasília,2022-01-24 00:00:00,(90)95650-6535
1182,joão ferreira,joão.ferreira658@outlook.com,64,  POA,2020-08-04 00:00:00,(83)94915-1500
160,Fernanda Lima,fernanda.lima168@outlook.com,-25,PORTO ALEGRE,2022-07-25 00:00:00,(43)96638-1324
964, LIVIA LIMA FILHO  ,livia.lima.filho@empresa.com.br,47,POA,2021-12-21 00:00:00,(51)91601-8887
258,BRUNO RIBEIRO,,35,Niteroi,2022-01-21 00:00:00,(25)92734-2669
923, Laura Mendes ,laura.mendes@hotmail.com,50,são paulo,2022-04-23 00:00:00,(43)99086-7897
336,calra souza,,39,Porto Alegre,2022-04-20 00:00:00,(99)91216-5698
16,Roberto Silva,roberto.silva@hotmail.com,27,SJC,2021-11-09 00:00:00,
983,LAURA PEREIRA,laura.pereira@gmail.com,53,SãoPaulo,2022-05-23 00:00:00,(72)97775-2922
325,CALRA CARVALHO,calra.carvalho@gmail.com,40,GOIANIA,2023-03-11 00:00:00,(36)99741-3517
769,Larissa Santana S.r,larissa.santana.s.r@empresa.com.br,21,Niterói,2021-03-28 00:00:00,0000
608,Valentina Rocha,valentina.rocha76@outlook.com,47,BH  ,2021-12-12 00:00:00,(63)91006-6598
1097,João Mendes  ,joão.mendes@empresa.com.br,76, SJC,2022-04-13 00:00:00,(19)98320-4353
859,GUSTAVO DOS GOMES,gustavo.dos.gomes@yahoo.com.br,32,SALVADOR,2020-12-01 00:00:00,
799,  C. Barbosa ,,43,  FORTALEZA,2022-08-16 00:00:00,XXXXX
223,Diego Gomes,diego.gomes@gmail.com,44,  CTBA,2020-08-18 00:00:00,
180,V. Matrins,v.matrins264@outlook.com,19,,2021-03-25 00:00:00,(54)97436-3248
100,DIEOG CARVALHO,,,POA,2021-02-08 00:00:00,(79)93501-5546
758,Sofia Barbosa,sofia.barbosa@hotmail.com,137,São Paulo,2023-05-11 00:00:00,(31)91942-8279
522,  lucas costa  ,lucas.costa@yahoo.com.br,24,Vila Velha,2020-10-05 00:00:00,(58)92937-6046
762,Mateus Costa,mateus.costa@gmail.com,64,SJC,2022-01-01 00:00:00,(66)96804-2560
23,LAURA SILVA,laura.silva738@outlook.com,46, Goiania,2022-03-06 00:00:00,(58)98753-9698
357, L. Gomes,l.gomes@yahoo.com.br,22,bh,2022-09-16 00:00:00,(24)91479-4670
734,Camila Mendes,camila.mendes@hotmail.com,54,BH,2021-09-25 00:00:00,0000
1035,  Beatriz da Oliveira ,beatriz.da.oliveira165@empresa.com.br,36,Rio de Janeiro,2023-12-30 00:00:00,(29)93721-5140
1156,valentina souza,valentina.souza@gmail.com,50,,2022-01-07 00:00:00,(81)96168-4532
612,DIEGO CARVALHO,diego.carvalho@outlook.com,56,rio,2022-03-11 00:00:00,(18)97209-8954
1061,lCara Martins,lcara.martins@gmail.com,62, SÃO PAULO  ,2021-02-18 00:00:00,(91)94762-3877
341,Samuel Pereira ,samuel.pereira@yahoo.com.br,,RJ,2021-12-15 00:00:00,(73)91648-6955
432,DIEGO PINTO,diego.pinto@outlook.com,39,Porto Alegre,2021-01-30 00:00:00,(23)98261-6610
850,ROBERTO MENDES,roberto.mendes@hotmail.com,58,rio de janeiro,2021-05-23 00:00:00,(96)92575-8957
218,LARISSA MENDES,larissa.mendes@outlook.com,62,ctab,2020-05-28 00:00:00,0000
204,SANDRA MOURA,sandra.moura@empresa.com.br,40,poa,2020-02-21 00:00:00,(12)97737-2600
987, GUSTAVO SOUZA  ,gustavo.souza@empresa.com.br,16,bh,2021-10-22 00:00:00,(87)96005-2480
1005,Renato Silva,renato.silva@ ,66,CURITIBA,2022-05-16 00:00:00,(66)92971-7725
94,CARLOS MARTINS,carlos.martins@outlook.com,42,sao jose dos campos,2020-11-06 00:00:00,(45)99428-2560
869,Mateus de Rocha,mateus.de.rocha@hotmail.com,85,  BH  ,2021-08-16 00:00:00,(39)99158-2372
69,LARISSA RIBEIRO JR.,,38,Desconhecido,2021-04-18 00:00:00,XXXXX
250,joão araujo,joão.araujo@yahoo.com.br,26,CTBA,2022-11-29 00:00:00,(94)98423-6323
285,Fernanda Barbosa,fernanda.barbosa@mail(at)domain.com,19,BH,2022-06-13 00:00:00,(54)94694-7867
697,alice costa sr.,alice.costa.sr.@outlook.com,40,NITEROI,2022-01-12 00:00:00,(87)98761-5291
86,Lucas Costa,lucas.costa@hotmail.com,38,,2021-10-12 00:00:00,(99)99044-4971
435,hugo ribeiro ,hugo.ribeiro@gmail.com,47, rj ,2021-07-28 00:00:00,
865,Maria do Gomes,maria.do.gomes@outlook.com,32,SJC  ,2022-09-21 00:00:00,(56)91124-4030
154,Sofia de Carvalho,sofia.de.carvalho@mail(at)domain.com,82,rio de janeiro,2020-03-18 00:00:00,(94)91004-3579
76,Roberto Teixeira,roberto.teixeira@empresa.com.br,46,nitreoi,2022-05-25 00:00:00,(60)94978-5177
1085,BEATRIZ SANTANA,beatriz.santana@outlook.com,55,  Salvador  ,2023-06-06 00:00:00,(63)95948-6905
790,Pedro Rocha,pedro.rochagmail.com,37,são paulo,2021-09-22 00:00:00,
581,Carlos Carvalho,carlos.carvalho@gmail.com,60,BH,2021-01-10 00:00:00,(52)99297-7807
447,lucas cmapos,lucas.cmapos@yahoo.com.br,26,,2021-02-05 00:00:00,(76)94192-3321
704,FERNANDA GOMES,fernanda.gomes@outlook.com,20,  belo horizonte,2023-09-27 00:00:00,(93)99538-3985
189,Tiago Ferreira,tiago.ferreira25@yahoo.com.br,42,sao jose dos campos,2021-06-09 00:00:00,(99)95614-5168
272,Sandra Silva,sandra.silva@gmail.com,5,  Vila Velha  ,2020-08-10 00:00:00,(74)96947-1602
237,Diego ods Teixeira,diego.ods.teixeira@yahoo.com.br,25,SJC,2022-10-11 00:00:00,(39)92506-2552
488,Roberto Lima,roberto.lima@contato@@empresa..com,trinta,Sao Paulo,2023-03-08 00:00:00,XXXXX
1049,Tiago de Campos filho,tiago.de.campos.filho@empresa.com.br,58,brasília,2021-03-10 00:00:00,(31)98513-4897
560,BRUNO IRBEIRO,bruno.irbeiro@outlook.com,34,rceife,2022-09-14 00:00:00,XXXXX
118, Alice Costa ,,51,sjc,2022-06-20 00:00:00,(67)96257-5414
638,Joao Santana,joao.santana@outlook.com,72,Sao Paulo,2022-05-16 00:00:00,(56)96999-1459
1121,  J. Pereira,j.pereira@gmail.com,67,Manaus,2022-03-12 00:00:00,(39)97746-9720
802,João Rocha,joão.rocha@empresa.com.br,24,BH,2023-05-10 00:00:00,0000
751,DIEGO OLIVEIRA  ,diego.oliveira@empresa.com.br,48,SÃOPAUOL,2021-04-15 00:00:00,(34)98812-4441
513,  CAMILA FERREIRA  ,camila.ferreira@gmail.com,36,são paulo,2022-05-29 00:00:00,0000
634,  Beartiz Pinto,,67,RIO,2023-06-12 00:00:00,(43)99585-4964
853,GUSTAVO MOURA,,39,bh,2021-08-03 00:00:00,(74)96109-2229
1058,Mateus Araujo,,82,,2020-11-27 00:00:00,(61)99892-9442
1147,João Teiexira,joão.teiexira@hotmail.com,53,sjc,2021-12-30 00:00:00,(17)93756-7269
127,Diego Martins,diego.martins@outlook.com,31,RIO DE JANEIRO ,2022-06-10 00:00:00,(48)93627-1645
791, Fernanda Ribeiro,fernanda.ribeiro@yahoo.com.br,69,Porto Alegre,2022-04-03 00:00:00,(11)98707-7775
830,SOFIA PEERIRA,sofia.peerira@yahoo.com.br,27,bh,2020-08-23 00:00:00,(85)98091-7374
117,Tiago do Oliviera,tiago.do.oliviera@outlook.com,28,Sao Jose dos Campos,2022-03-30 00:00:00,(15)93821-5512
474,BRUNO DE OLIVEIRA,bruno.de.oliveira@yahoo.com.br,73,PORTO ALEGRE,2021-12-24 00:00:00,
741,L. ARAUJO,l.araujo@gmail.com,72,POA,2023-11-07 00:00:00,(25)97807-2733
1053,Samuel Mendes  ,samuel.mendes@hotmail.com,47,sp,2021-03-03 00:00:00,(88)91608-8072
58,Mateus Oliveira,,36,goiania,2021-10-30 00:00:00,(74)91430-6912
604,Valentina Silva ,valentina.silva@hotmail.com,17, salvador ,2022-03-31 00:00:00,(59)92394-5907
787,  MATEUS DE BARBOSA  ,mateus.de.barbosa@gmail.com,20,niteori,2021-10-12 00:00:00,(92)99905-8701
831,Maria Martins,maria.martins@yahoo.com.br,30,CURITBIA,2022-11-15 00:00:00,(20)95696-2620
120,Julia dos Campos,julia.dos.campos@yahoo.com.br,36,Niteroi,2023-01-28 00:00:00,(13)91145-8767
657,Maria Silva,maria.silva@None,51,Campinas,2021-12-02 00:00:00,(74)91796-2842
984,Lucas do Pereira,lucas.do.pereira@outlook.com,53,POA,2020-05-28 00:00:00,(44)97229-9657
1004,TIAG ONUNES FILHO,tiag.onunes.filho@yahoo.com.br,trinta,Recife  ,2023-04-07 00:00:00,(20)92493-5087
106, igor da rocha ,igor.da.rocha@hotmail.com,54,sjc,2021-11-04 00:00:00,(56)97492-9412
636,Laura Souza,laura.souza35@hotmail.com,57,  SP,2021-12-15 00:00:00,(70)99315-7355
370,eduardo costa,eduardo.costa1@outlook.com,82,  SP ,2022-07-03 00:00:00,(34)94849-9957
269, GUSTAVO PINTO  ,gustavo.pinto568@hotmail.com,47,Vila Velah,2021-10-30 00:00:00,(32)95016-9806
656,joão martisn ,joão.martisn@outlook.com,30,rio de janeiro,2021-06-18 00:00:00,(69)94702-2708
820,Clara Pinto,clara.pinto@outlook.com,82, Niteroi,2020-06-21 00:00:00,0000
823,ROBERTO FERREIRA,roberto.ferreira@outlook.com,21,SJC,2022-08-25 00:00:00,0000
921,Livia Carvalho,livia.carvalho@gmail.com,22,bh  ,2020-10-25 00:00:00,(74)96702-4088
47,BRUNO GOMES SR.,bruno.gomes.sr.@empresa.com.br,146,Manaus,2023-01-16 00:00:00,XXXXX
350,Eduardo Santana,eduardo.santana448@yahoo.com.br,trinta, sp,2021-12-23 00:00:00,0000
774,  Vitor Campos,vitor.campos@outlook.com,73,poa,2021-10-13 00:00:00,(16)97344-8712
196,Livia do Lima,livia.do.lima@empresa.com.br,54,salvador ,2021-08-19 00:00:00,(86)98063-8132
103,Julia Rocha Jr.  ,julia.rocha.jr.@hotmail.com,25,  Fortaleza,2023-02-11 00:00:00,(50)96362-2415
5,LARISSA MENDES FILHO,larissa.mendes.filho@yahoo.com.br,36,Salvador,2022-09-15 00:00:00,(50)94923-1949
620,S. Ribeiro,s.ribeiro@empresa.com.br,,BH,2021-02-17 00:00:00,(65)91876-9711
572,Tiago da Mendes,tiago.da.mendes@empresa.com.br,67,NITEROI,2021-08-19 00:00:00,(11)97162-9857
53,Julia Souza,julia.souza@yahoo.com.br,26,POA,2022-01-01 00:00:00,(60)98702-1713
264,Beatriz da Oliveira,beatriz.da.oliveira@yahoo.com.br,78,  campinas ,2021-06-19 00:00:00,(26)94483-8461
1137,bruno pinto,bruno.pinto@hotmail.com,21,campinas,2023-01-19 00:00:00,(56)97772-2127
444,Joao Carvalho,joao.carvalho@gmail.com,85,bh,2020-12-13 00:00:00,XXXXX
1032,  HELENA PINTO ,helena.pinto@yahoo.com.br,85,Cuirtiba,2023-08-19 00:00:00,(14)96250-9186
783,ROBERTO FERREIRA,,64, Belo Horizonte,2021-07-11 00:00:00,(21)99729-8202
838,SANDRA LIMA ,sandra.lima@gmail.com,67,manaus,2022-08-30 00:00:00,(11)93339-8009
924,MARIANA PEREIRA,mariana.pereira@yahoo.com.br,45,SP,2021-02-26 00:00:00,(77)96532-1755
692,Roberto Gomes  ,roberto.gomes@outlook.com,24,POA,2023-01-31 00:00:00,(72)99077-7318
305,MATEUS NUNES,,64,Manaus,2022-06-29 00:00:00,
342,Lariss aBarbosa,lariss.abarbosa@gmail.com,17, SP,2022-06-19 00:00:00,(96)92531-6716
946,Beatriz Carvalho,beatriz.carvalho@outlook.com,25,Desconhecido,2022-09-30 00:00:00,(90)93913-4524
314,Helena Barbosa,helena.barbosa@hotmail.com,36,Curitiba,2021-07-11 00:00:00,(79)92802-9984
150,VALENTINA FERREIRA,,69,SJC,2021-12-17 00:00:00,XXXXX
125,MATEUS PINTO,mateus.pinto@outlook.com,60,rio de janeiro ,2022-10-07 00:00:00,(78)96535-8105
1106,Alice Pinto,alice.pinto@hotmail.com,118,VILA VELHA,2022-04-22 00:00:00,XXXXX
575,Larissa Carvalho,larissa.carvalho@empresa.com.br,39,  São Paulo,2021-06-08 00:00:00,(79)99068-7299
698,Lucsa Nunes,,67,SP,2022-12-16 00:00:00,(23)95277-4138
665,HUGO OLIVEIRA  ,hugo.oliveira@yahoo.com.br,70,rj,2020-12-07 00:00:00,(68)99964-9137
51,Rafael Carvalho,rafael.carvalho@yahoo.com.br,82, NITEROI  ,2021-01-12 00:00:00,(39)98391-6727
939,GUSTAVO GOMES,gustavo.gomes@hotmail.com,49,Niteori,2021-09-27 00:00:00,
727,  CARLOS ARAUJO,carlos.araujo@empresa.com.br,58,  são paulo  ,2023-04-09 00:00:00,(62)98429-4920
800,Helena Ribeiro,helena.ribeiro@empresa.com.br,118,BH,2022-01-17 00:00:00,(86)93245-1718
834,CARLOS OLIVEIRA,,54,RJ,2020-09-25 00:00:00,(55)92026-8502
354,Rafael Ferreira,rafael.ferreira@empresa.com.br,56,recife,2023-01-31 00:00:00,
1198, Vitor Moura  ,vitor.moura290@gmail.com,50,POA,2021-07-30 00:00:00,(61)94105-2982
143,J. Nunes  ,j.nunes@outlook.com,30,sãopaulo,2021-10-03 00:00:00,(20)95762-2103
471,Clar aRocha,clar.arocha@outlook.com,42,,2022-01-17 00:00:00,(69)98410-8272
1009,vitor costa,vitor.costa@empresa.com.br,63,sp,2022-02-21 00:00:00,(44)97349-8877
654,Clara Campos,clara.campos@yahoo.com.br,50,Campinas,2022-07-22 00:00:00,(71)95437-7439
400,Hug oSilva,hug.osilva@gmail.com,28,Salvador ,2022-02-21 00:00:00,(83)94808-1965
979,M. Ribeiro,m.ribeiro@yahoo.com.br,41,Vila Velha,2022-01-19 00:00:00,0000
998, sofia souza,sofia.souza@empresa.com.br,78,,2022-04-06 00:00:00,(12)91188-2077
321,igor pereira,igor.pereira@hotmail.com,41,,2022-07-11 00:00:00,(26)97899-9012
20, Sandra Silva ,sandra.silva@empresa.com.br,76,SÃO PAULO,2023-12-31 00:00:00,(16)91508-5051
685,JULIA OLIVEIRA,julia.oliveira@hotmail.com,68,SãoaPulo,2022-09-24 00:00:00,(90)99427-1443
36,Julia Martins,julia.martins@gmail.com,49,Fortaleza,2021-11-02 00:00:00,(89)94626-2035
825,fernanda teixeira,,102,bh,2023-02-22 00:00:00,(39)98881-3404
903,PEDRO ALMEIDA,pedro.almeida@empresa.com.br,28,SP,2022-08-29 00:00:00,(69)95328-3441
506,Fernanda dos Moura,fernanda.dos.moura@yahoo.com.br,33,Porto Alegre,2022-07-13 00:00:00,(45)95734-9413
828,Pedro Lima,pedro.lima@empresa.com.br,84,RECIFE,2022-06-21 00:00:00,(17)93328-4803
1115,  marcos pinto  ,marcos.pinto@empresa.com.br,73, Vila Velha  ,2022-10-02 00:00:00,(22)98935-8057
408,LIVIA LIMA,livia.lima@hotmail.com,23,  CTBA ,2023-04-18 00:00:00,(13)96450-6185
818,Pedro Ribeiro,,44,FORTALEZA,2021-05-28 00:00:00,XXXXX
867,PEDRO SILVA,pedro.silva395@hotmail.com,84,vila velha,2020-10-17 00:00:00,(26)95844-6779
538,Diego Teixeira,diego.teixeira@yahoo.com.br,47,S P ,2022-03-29 00:00:00,(25)91046-4443
759, laura pinto ,laura.pinto16@yahoo.com.br,50,MANAUS,2023-05-16 00:00:00,0000
1112,Maria Csota,maria.csota@empresa.com.br,84,Curitiba,2022-08-25 00:00:00,(34)96085-3402
974,  igor barbosa,igor.barbosa@yahoo.com.br,18,BRASÍLIA,2020-10-08 00:00:00,(38)98283-8026
39,FERNANDA COSTA,fernanda.costa@contato@@empresa..com,76,ctba,2023-12-02 00:00:00,(95)99543-5941
176,pedro da araujo,pedro.da.araujo@outlook.com,32,belo horzionte,2022-12-15 00:00:00,(28)98879-4245
246,JULIA ROCHA,julia.rocha@yahoo.com.br,19,RIO DE JANEIRO,2022-04-15 00:00:00,(21)91169-8682
811,FERNANDA MENDES,fernanda.mendes@ ,25,BRASÍLIA,2021-09-09 00:00:00,(11)92199-3989
1129,hugo costa,,32,RJ,2021-04-07 00:00:00,(16)93046-7485
1062,Carlos da Oliveira,carlos.da.oliveira@yahoo.com.br,73,  campinas  ,2021-12-10 00:00:00,(94)93715-1920
1036,roberto costa,roberto.costa@ ,53,SALVDAOR,2020-10-22 00:00:00,(28)99925-8699
785,  Bruno Costa,bruno.costa@hotmail.com,106,bh,2022-01-13 00:00:00,(59)93528-9981
51,RAFAEL CARVALHO JR,rafael.carvalho@yahoo.com.br,82, NITEROI  ,2021-01-12 00:00:00,(39)98391-6727
490,  TIAGO RIBEIRO  ,,58,fortaleza,2022-08-27 00:00:00,(79)91120-5610
155,Beatriz Ferreira  ,beatriz.ferreira@yahoo.com.br,74,  DESCONHECIDO,2021-06-01 00:00:00,(25)99409-5222
639,SOFIA CAMPOS JR.,sofia.campos.jr.@hotmail.com,-25,sp,2022-03-05 00:00:00,(20)99892-5913
663, h elena costa  ,h.elena.costa@hotmail.com,39,  sãopaulo ,2020-04-20 00:00:00,(42)98844-5008
854,Joao Costa,joao.costa@yahoo.com.br,44,SAO PAULO,2022-04-06 00:00:00,(95)97584-4411
288,pedro mendes,pedro.mendes@empresa.com.br,78,  CTBA ,2020-11-03 00:00:00,(33)97800-5081
626,alice carvalho,alice.carvalho@None,21, POA  ,2020-11-04 00:00:00,(83)97639-3610
1172,diego lima,diego.lima@yahoo.com.br,63, JSC ,2022-09-05 00:00:00,(94)97952-5278
686,ROBERTO DA RIBEIRO,,44,GOIANIA,2021-11-03 00:00:00,(33)92249-7096
1059,João do Almeida,,31,niterói,2022-11-03 00:00:00,(21)97535-1295
1095,JOÃO DO OLIVEIRA,joão.do.oliveira@outlook.com,72,CAMPINAS,2022-10-25 00:00:00,(18)96322-8388
570,Sandra Teixeira,sandra.teixeira@outlook.com,28, curitiba,2020-10-21 00:00:00,(70)99186-9411
1189,baetriz pinto,baetriz.pinto@outlook.com,25,rio,2022-05-22 00:00:00,XXXXX
735,Marcos Gomes,marcos.gomes@hotmail.com,16,POA,2021-03-01 00:00:00,(27)95522-2254
793,renato nunes,renato.nunes504@gmail.com,72,São Paulo,2021-06-16 00:00:00,(13)95073-9944
18,ROBERTO MARTINS,roberto.martins@yahoo.com.br,85,SAO PAULO,2022-12-26 00:00:00,(80)98633-7812
128,ROBERTO LIMA  ,roberto.lima@None,74,RIO DE JANEIRO,2022-03-13 00:00:00,(51)97979-2898
323,VALENTINA SANTANA,valentina.santana@outlook.com,35,iro ,2021-11-21 00:00:00,(78)96020-4791
256,Samuel Barbosa,samuel.barbosa@gmail.com,60,CTBA,2022-04-07 00:00:00,(39)96556-8675
1191,Laura Silva,laura.silva@empresa.com.br,42,são paulo,2022-09-19 00:00:00,(20)92125-6413
928,LARISSA PEREIRA ,larissa.pereira@yahoo.com.br,38,  bh,2022-11-01 00:00:00,(84)93874-1577
21,RAFAEL SILVA ,rafael.silva@gmail.com,55,Foratleza,2023-09-02 00:00:00,(98)92983-1672
191,Pedro Teixeira,pedro.teixeira@gmail.com,65,SãoPaulo,2022-09-04 00:00:00,(74)94893-7088
116,  Hugo Araujo,hugo.araujo@outlook.com,37,RIO DE JANEIRO,2021-05-07 00:00:00,(91)93422-5225
348,carlos campos filho ,carlos.campos@empresa.com.br,63,SAO JOSE DOS CAMPOS,2022-09-23 00:00:00,(64)91535-1254
970,SANDRA MENDES,sandra.mendes@hotmail.com,67,Brasília,2021-02-10 00:00:00,(87)97676-1745
607,GUSTAVO FERREIRA,gustavo.ferreira@hotmail.com,68,RJ,2022-07-30 00:00:00,(79)97555-9727
181,Beatriz Barbosa,beatriz.barbosa@hotmail.com,33,rio de janeiro,2020-04-01 00:00:00,(83)93589-6201
302,Laura Carvalho,laura.carvalho@gmail.com,33,são paulo,2022-03-27 00:00:00,(95)98785-9436
497,Alice Oliveira,alice.oliveira@yahoo.com.br,66,POA,2022-03-07 00:00:00,(39)98432-3551
349,maria costa,maria.costa@outlook.com,32,,2021-04-24 00:00:00,(33)97604-6212
1078,Mariana Pinto,,46,Brasília,2022-09-26 00:00:00,(73)97759-1393
37,  l. gomes,l.gomes@outlook.com,28, SJC,2022-05-11 00:00:00,XXXXX
745,JULIA PINTO,julia.pinto@gmail.com,63,Desconhecido,2022-11-15 00:00:00,(42)94786-6406
1126,  ANA ALMEIDA JR.  ,ana.almeida.jr.@empresa.com.br,79,DESCONHECIDO,2022-06-06 00:00:00,(44)95595-6773
1033,diego oliveira,diego.oliveira@outlook.com,28,goiania,2021-11-09 00:00:00,(61)97476-1368
518,lucas gomes,,-25,  rio de janeiro  ,2021-11-26 00:00:00,(91)99537-7082
373,Alice Oliveira,alice.oliveira@yahoo.com.br,24,sao paulo,2021-06-07 00:00:00,(40)94876-2727
46,LUCAS COSTA,lucas.costa@outlook.com,57,Niteroi,2022-11-21 00:00:00,XXXXX
477,  P. Ferreira,p.ferreiraoutlook.com,64,bh,2021-10-03 00:00:00,(54)93168-6672
158,  carlos lima ,carlos.lima@outlook.com,66,NITEROI,2021-08-06 00:00:00,(12)94452-7216
1090,BRUNO FERREIRA,bruno.ferreira@empresa.com.br,40,RECIFE,2023-08-10 00:00:00,(29)99595-6325
172,CARLOS OLIVEIRA JR.,carlos.oliveira.jr.@hotmail.com,29,Vila Velha,2022-01-15 00:00:00,(75)96529-3591
17,Diego Pinto Sr.,diego.pinto.sr.@gmail.com,75, sao paulo  ,2022-02-07 00:00:00,(67)99270-7991
512,vitor pinto,vitor.pinto@yahoo.com.br,47,Manaus,2020-12-27 00:00:00,(68)97949-2465
49,mateus pinto,mateus.pinto@gmail.com,39,,2022-05-11 00:00:00,(73)94145-4711
192,Vitor Gmoes,vitor.gmoes@yahoo.com.br,34,Vila Velha,2020-01-28 00:00:00,(77)92897-1067
547,Vitor Mendes,vitor.mendes596@outlook.com,22,Rio,2022-09-19 00:00:00,(28)91865-9486
516,Livia Araujo,livia.araujo@empresa.com.br,79,SP,2021-10-22 00:00:00,0000
659,Sandra dos Oliveira ,sandra.dos.oliveira@yahoo.com.br,70,SÃO PAULO,2020-06-15 00:00:00,(78)92422-9099
1190,  DIEGO CARVALHO ,diego.carvalho@outlook.com,41,RIO DE JANEIRO,2021-08-12 00:00:00,(69)99367-8069
829,Pedro Moura ,pedro.moura@gmail.com,43,Vila Velha,2022-03-31 00:00:00,(31)93413-8195
1046,  ROBERTO PINTO ,roberto.pintooutlook.com,999,Porto Alegre,2021-01-01 00:00:00,(51)98578-5139
481,BRUNO LIMA,,62,goiania,2021-09-28 00:00:00,(72)97069-9187
960,alice almeida,alice.almeida@hotmail.com,22,Fortaleza,2021-08-24 00:00:00,(46)91132-4342
1174,renato campos sr.,renato.campos.sr.@yahoo.com.br,80,Niteroi,2022-07-06 00:00:00,(17)95573-3111
284,JULIA OLIVEIRA,julia.oliveira@outlook.com,49,SÃO PAULO,2022-06-28 00:00:00,(12)98733-9399
1145,MARIA GOMES,maria.gomes@empresa.com.br,65,TCBA,2020-05-30 00:00:00,(66)96006-4665
798,diego costa,,95,porto alegre,2022-10-17 00:00:00,(17)97444-4874
1023,RAFAEL SOUZA,,trinta,SÃO PUALO,2022-09-22 00:00:00,(46)94726-4807
226,Helena Gomes,helena.gomes@contato@@empresa..com,77,FORTALEZA,2022-09-18 00:00:00,(84)91287-5252
27,JULIA NUNES,julia.nunes@empresa.com.br,80, SALVADOR  ,2021-05-16 00:00:00,XXXXX
283,  helena de nunes  ,helena.de.nunes@yahoo.com.br,45,rj,2022-02-04 00:00:00,(46)94731-2612
1195,MARIANA GOMES,mariana.gomes@yahoo.com.br,47,Fortaleza,2021-10-25 00:00:00,(60)92016-6579
438, Bruno Oliveira  ,bruno.oliveira@ ,35,MANAUS,2021-10-03 00:00:00,(66)91351-7577
380,DIEGO CAMPOS SR.,diego.campos.sr.@empresa.com.br,47, POA ,2021-08-15 00:00:00,(37)93246-9535
365, Fernand aCarvalho  ,fernand.acarvalho@empresa.com.br,60,Niterói,2021-11-01 00:00:00,(89)93014-8101
230,JOÃOP EREIRA,joãop.ereira@hotmail.com,24,SP,2021-09-10 00:00:00,(79)91070-2616
38,C .Nunes,c.nunes@gmail.com,42,são paulo,2020-03-31 00:00:00,(87)91046-5542
670,HUGO FERREIRA,hugo.ferreira380@hotmail.com,38, BH  ,2021-10-27 00:00:00,(51)95751-9593
750,  Digeo Costa  ,digeo.costa@empresa.com.br,-25,VILA VELHA  ,2022-06-22 00:00:00,
1119,Sandra oSuza,sandra.osuza@empresa.com.br,26,CURITIAB,2023-05-17 00:00:00,(98)97636-6128
375,  CARLOS COSTA  ,carlos.costa@outlook.com,33,Sao Jose dos Campos,2021-06-13 00:00:00,
470,  SOFIA SILVA,,65, rio de janeiro  ,2021-06-29 00:00:00,(30)98441-9789
883,Mateus Silva,mateus.silva@gmail.com,77,amnaus,2021-10-18 00:00:00,
1067,Sandra Ferreira,sandra.ferreira@hotmail.com,84,sao paulo,2021-12-14 00:00:00,(75)99494-8454
252,Valentina Almeida,valentina.almeida@gmail.com,35,Desconhecido,2021-07-03 00:00:00,
688,Tiago Araujo,tiago.araujo@hotmail.com,71, SAO JOSED OS CAMPOS  ,2023-04-05 00:00:00,(38)92847-5610
